X,Y,Cluster
653.453979,122.315002,2
461.188995,89.065002,4
657.02002,77.480003,2
460.96701,77.325996,4
457.985992,102.584999,4
679.999023,76.205002,-1
579.692993,105.357002,2
508.794006,105.234001,4
383.036987,110.893997,3
336.962006,32.831001,3
490.332001,86.337997,4
454.575989,119.873001,4
317.242004,113.446999,3
36.918999,63.352001,-1
634.304993,86.585999,2
654.38501,61.342999,2
195.776993,85.492996,5
225.419006,38.516998,5
329.696991,40.028,3
81.738998,123.158997,1
192.253006,120.085999,5
221.218994,81.780998,5
79.884003,41.689999,1
584.708008,100.133003,2
475.966003,42.216,4
231.684998,76.874001,5
54.785999,102.655998,1
98.417,111.013,1
56.151001,81.25,1
369.911011,106.139999,3
308.126007,73.255997,3
502.088013,98.960999,4
204.511993,109.665001,5
360.912994,128.173004,3
119.504997,43.987,1
124.206001,114.632004,1
589.775024,64.315002,2
125.495003,92.759003,1
115.695,70.445999,1
585.80603,85.503998,2
362.756012,122.483002,3
604.466003,44.372002,2
575.679993,67.078003,2
239.447998,45.095001,5
91.348999,112.484001,1
106.684998,78.908997,1
252.785995,40.493,5
658.719971,79.592003,2
198.824997,89.390999,5
466.328003,48.238998,4
374.799988,115.265999,3
254.171005,110.112999,5
59.467999,66.417999,1
88.123001,118.387001,1
633.02301,113.314003,2
102.273003,125.184998,1
388.591003,58.977001,3
467.505005,45.914001,4
139.998001,80.906998,1
59.673,60.138,1
447.394989,87.862999,4
58.209,63.919998,1
199.240005,68.956001,5
502.748993,98.557999,4
317.963013,102.163002,3
248.656998,112.346001,5
474.552002,34.453999,4
577.216003,66.920998,2
473.812012,86.016998,4
305.188995,84.903999,3
370.286011,54.57,3
458.574005,54.778,4
115.633003,107.757004,1
218.789001,40.483002,5
247.505005,40.640999,5
317.446991,70.759003,3
386.329987,82.287003,3
587.408997,95.709,2
197.488007,109.190002,5
586.551025,92.992996,2
309.273987,71.435997,3
117.054001,100.035004,1
406.231995,77.220001,3
741.846008,76.698997,6
77.629997,117.890999,1
202.395004,94.261002,5
386.612,92.334999,3
208.490997,77.257004,5
61.164001,110.950996,1
126.021004,81.723999,1
193.242996,102.414001,5
62.067001,49.743999,1
623.174011,76.592003,2
594.268005,100.606003,2
209.037994,71.261002,5
65.367996,53.433998,1
579.172974,97.277,2
556.064026,32.827,-1
308.72699,56.57,3
456.97699,98.376999,4
107.019997,44.847,1
50.255001,62.716999,1
690.088989,38.397999,-1
60.272999,44.453999,1
488.122986,43.518002,4
377.006012,102.355003,3
589.476013,74.468002,2
132.130997,76.313004,1
692.169006,149.016006,-1
320.417999,88.643997,3
249.201004,124.128998,5
320.436005,118.250999,3
469.929993,76.931999,4
106.071999,44.337002,1
508.34201,102.319,4
640.086975,40.241001,2
107.019997,108.514999,1
391.188995,91.310997,3
628.710022,109.445,2
348.832001,111.501999,3
95.632004,116.357002,1
309.946014,62.91,3
246.429993,124.063004,5
515.219971,116.069,4
194.546005,64.731003,5
137.988007,99.570999,1
527.518005,134.475006,-1
596.916992,51.980999,2
329.625,111.475998,3
103.127998,118.397003,1
391.376007,94.862999,3
102.069,41.848,1
482.001007,39.724998,4
266.583008,75.765999,-1
645.512024,109.529999,2
314.872009,92.277,3
507.102997,71.499001,4
463.973999,83.510002,4
490.556,84.195999,4
209.647995,77.599998,5
639.491028,109.911003,2
610.572998,39.243,2
240.033005,33.959999,5
581.552002,34.064999,-1
247.345993,113.878998,5
315.071991,93.290001,3
456.332001,106.084,4
497.403992,75.997002,4
606.145996,76.468002,2
464.277008,99.234001,4
476.841003,76.591003,4
220.748001,80.028,5
487.02301,46.778999,4
590.697021,112.392998,2
481.718994,86.880997,4
458.174011,66.099998,4
542.94397,76.103996,-1
223.095001,76.806999,5
580.036987,73.516998,2
203.026001,41.466,5
202.098999,112.653,5
649.377014,79.512001,2
600.119995,12.058,-1
486.786987,48.687,4
215.516998,44.665001,5
327.322998,107.091003,3
237.697998,84.541,5
495.18399,73.121002,4
366.054993,13.745,-1
504.342987,52.77,4
32.634998,75.366997,1
376.144989,138.029007,-1
200.082993,83.416,5
124.252998,89.706001,1
198.009995,119.134003,5
124.522003,123.499001,1
643.174011,61.084999,2
453.540985,88.232002,4
646.372986,44.486,2
585.625,49.136002,2
96.083,112.893997,1
347.822998,19.365999,-1
641.205994,109.550003,2
486.445007,36.841999,4
322.251007,60.359001,3
184.621002,24.096001,-1
383.09201,77.596001,3
50.405998,101.217003,1
129.283997,93.473999,1
64.528999,57.749001,1
655.609985,75.433998,2
387.276001,87.115997,3
192.123993,111.237999,5
119.436996,111.338997,1
66.759003,97.691002,1
323.531006,83.115997,3
83.794998,124.934998,1
60.570999,64.970001,1
653.414001,78.837997,2
449.270996,46.695,4
525.968994,75.748001,4
594.89502,109.440002,2
640.28302,57.903,2
227.619003,84.280998,5
244.320007,78.883003,5
42.578999,85.959999,1
636.921021,111.824997,2
415.73999,34.290001,-1
54.002998,96.790001,1
633.046997,51.887001,2
62.84,81.609001,1
407.674988,76.859001,3
588.718018,78.413002,2
286.766998,76.353996,-1
326.372009,104.495003,3
693.643982,71.877998,-1
342.937988,40.209999,3
127.333,51.793999,1
635.437988,119.978996,2
380.967987,61.096001,3
374.321991,75.320999,3
641.715027,84.098,2
468.95401,40.319,4
51.137001,67.383003,1
603.796021,50.139999,2
525.369019,45.127998,4
338.778992,77.257004,7
471.738007,78.237999,4
593.155029,122.318001,2
123.32,105.028999,1
510.161011,111.477997,4
644.335022,41.819,2
365.885986,113.339996,3
192.479996,98.714996,5
519.815002,66.004997,4
248.0,47.679001,5
596.01001,54.23,2
125.758003,96.274002,1
113.309998,117.788002,1
228.919998,44.652,5
625.987976,89.945,2
592.442017,51.562,2
99.120003,39.542,1
449.791992,99.565002,4
467.462006,38.816002,4
635.143005,83.819,2
59.715,86.158997,1
601.093018,76.835999,2
225.983994,73.436996,5
476.661011,86.949997,4
377.247009,46.924999,3
461.244995,80.892998,4
469.425995,79.176003,4
222.014999,44.716,5
605.315002,47.474998,2
502.622009,43.754002,4
387.079987,105.206001,3
61.631001,146.317001,-1
481.251007,33.806999,4
234.910004,122.999001,5
314.705994,103.564003,3
495.21701,47.424999,4
338.959015,28.878,3
236.662003,85.577003,5
316.72699,46.905998,3
368.61499,121.630997,3
465.593994,74.498001,4
130.682999,108.207001,1
444.812012,47.577,4
645.398987,119.301003,2
369.238007,36.558998,3
86.372002,118.337997,1
124.955002,51.529999,1
621.002991,79.622002,2
500.02301,36.108002,4
321.80899,39.959,3
229.858002,125.181999,5
332.585999,47.796001,3
389.42099,84.059998,3
600.861023,46.721001,2
467.251007,47.902,4
380.476013,81.789001,3
186.091995,34.870998,5
93.139999,82.68,1
284.445007,117.872002,-1
363.054993,37.743,3
250.490005,94.953003,-1
501.73999,98.056999,4
509.700012,113.989998,4
516.120972,54.080002,4
276.286011,28.028,-1
205.190994,34.837002,5
98.883003,117.875,1
645.932983,52.089001,2
47.651001,62.013,1
276.049988,149.001007,-1
531.06897,39.873001,-1
60.700001,61.195,1
462.860992,63.939999,4
483.376007,97.140999,-1
56.348999,79.515999,1
198.171005,58.039001,5
461.085999,101.030998,4
586.044006,95.195,2
455.733002,44.544998,4
66.741997,95.315002,1
232.927002,70.213997,5
322.09201,47.441002,3
475.510986,81.239998,4
646.937012,98.510002,2
369.661011,77.973,3
198.235001,98.963997,5
317.764008,44.514,3
655.224976,82.209999,2
329.221008,115.385002,3
317.812988,47.567001,3
380.036987,97.564003,3
383.299988,48.703999,3
78.601997,111.57,1
565.862,62.516998,-1
192.061005,92.220001,5
496.138,49.879002,4
110.552002,34.261002,1
658.301025,80.564003,2
193.942993,66.137001,5
229.804993,47.622002,5
313.03299,85.019997,3
569.940002,11.625,-1
49.694,99.663002,1
681.299988,66.094002,-1
188.343994,11.052,-1
501.018005,152.449005,-1
514.127014,116.880997,4
318.126007,77.586998,3
117.158997,82.514999,1
376.112,82.578003,3
192.397003,79.751999,5
372.707001,100.306,3
577.934021,77.167,2
510.46701,106.679001,4
606.237,120.009003,2
326.981995,118.278999,3
71.495003,112.292,1
92.304001,46.984001,1
308.220001,79.584999,3
305.509003,81.521004,3
553.245972,17.063,-1
217.602005,110.647003,5
513.286987,46.345001,4
670.627991,56.436001,-1
787.664978,79.25,6
194.891998,38.867001,5
66.203003,106.985001,1
679.427002,70.981003,-1
233.035995,71.656998,5
104.556999,74.847,1
647.669983,119.695999,2
388.5,55.707001,3
427.218994,93.083,-1
378.173004,108.112,3
124.373001,96.760002,1
485.55899,73.958,4
222.675003,42.505001,5
210.813995,81.121002,5
219.688995,75.380997,5
251.516998,77.332001,5
339.674011,122.257004,3
592.692993,38.472,2
626.789001,39.345001,2
355.681,107.885002,3
335.306,33.973,3
341.825012,34.215,3
376.743988,60.737999,3
235.723007,70.872002,5
215.259003,33.033001,5
499.846008,86.097,4
68.206001,56.525002,1
366.507996,108.824997,3
304.824005,84.330002,3
308.858002,57.458,3
125.874001,84.670998,1
454.497009,65.490997,4
88.074997,116.902,1
382.388,115.129997,3
478.381989,36.91,4
475.39801,36.610001,4
518.734985,146.382004,-1
439.61499,75.571999,4
319.049988,103.362,3
368.760986,38.294998,3
574.015991,77.305,2
333.688995,46.448002,3
202.322998,123.816002,5
584.291992,49.685001,2
227.979004,71.810997,5
230.856995,120.669998,5
182.218002,76.613998,5
452.462006,37.265999,4
304.686005,87.247002,3
327.208008,39.580002,3
450.140015,94.809998,4
619.273987,124.079002,2
198.537994,81.735001,5
771.442017,77.987999,6
649.377991,103.067001,2
124.019997,124.767998,1
628.939026,37.027,2
313.779999,73.638,3
346.967987,45.888,3
374.808014,106.663002,3
592.505005,99.283997,2
400.091003,43.570999,-1
775.984985,75.426003,6
447.17099,108.528999,4
349.726013,75.058998,7
381.091003,87.172997,3
675.609009,50.110001,-1
230.442001,113.848,5
201.408005,75.429001,5
311.514008,52.442001,3
522.932983,96.896004,4
593.645996,100.420998,2
642.309021,73.412003,2
190.324997,112.057999,5
639.27301,90.879997,2
407.649994,76.045998,3
657.744019,106.539001,2
150.274002,75.973,-1
447.595001,91.587997,4
131.272003,95.172997,1
331.589996,117.628998,3
512.372986,106.106003,4
78.873001,32.146,1
477.80899,74.202003,4
209.75,110.887001,5
590.153992,62.132999,2
142.552002,91.242996,-1
655.906006,80.259003,2
128.251007,59.273998,1
317.723999,115.871002,3
617.244019,122.431999,2
85.875,45.373001,1
474.196991,79.932999,4
60.627998,117.412003,1
346.763,45.91,3
52.102001,94.445,1
306.355988,55.847,3
360.061005,52.348999,3
194.604996,86.818001,5
641.52301,106.279999,2
90.292,77.831001,1
505.268005,122.417999,4
256.937988,123.203003,5
479.556,33.220001,4
578.999023,61.696999,2
363.122009,47.887001,3
207.608002,49.576,5
200.578995,40.332001,5
53.272999,50.449001,1
311.227997,100.239998,3
605.015991,46.554001,2
532.719971,18.884001,-1
241.826004,117.223,5
502.656006,114.305,4
453.009003,82.056999,4
69.667,123.186996,1
213.322006,98.943001,-1
645.763,99.429001,2
477.627991,83.850998,4
632.085022,118.698997,2
644.689026,44.792999,2
271.06601,76.525002,-1
72.094002,111.749001,1
218.766006,84.378998,5
53.561001,64.589996,1
456.441986,39.306999,4
202.535004,47.609001,5
51.009998,106.666,1
68.832001,109.545998,1
119.040001,95.977997,1
64.658997,104.181999,1
587.323975,73.417,2
621.90802,36.723,2
406.520996,76.708,3
479.993988,19.427,-1
388.506989,68.278,3
193.856995,118.192001,5
380.152008,62.390999,3
232.664001,110.780998,5
579.338989,88.441002,2
460.095001,98.968002,4
89.146004,115.387001,1
70.247002,122.297997,1
367.463989,84.18,-1
349.100006,126.141998,3
191.727005,89.602997,5
162.440002,95.283997,-1
580.434998,54.106998,2
52.784,95.703003,1
236.477997,70.761002,5
452.341003,117.021004,4
517.155029,124.632004,4
589.172974,78.445,2
222.001999,71.737,5
121.774002,78.359001,1
199.160004,91.595001,5
495.265991,51.275002,4
217.309006,36.964001,5
210.419006,80.32,5
452.369995,80.314003,4
636.640991,78.024002,2
788.789001,76.672997,6
345.285004,113.532997,3
495.127014,47.316002,4
353.031006,127.176003,3
509.487,87.594002,4
459.688995,64.835999,4
462.367004,73.353996,4
488.083008,83.738998,4
448.950012,93.766998,4
65.876999,104.227997,1
69.446999,50.241001,1
506.687988,51.973,4
581.117981,90.449997,2
506.165985,87.726997,4
86.913002,125.459,1
231.884003,73.017998,5
65.642998,99.331001,1
677.900024,75.396004,-1
635.018005,117.096001,2
86.781998,38.244999,1
585.328003,76.580002,2
243.858002,39.720001,5
105.644997,75.125999,1
633.098022,41.339001,2
577.05603,93.763,2
548.526978,76.612,-1
455.063995,122.309998,4
53.563,93.508003,1
581.721008,104.309998,2
467.234985,16.577999,-1
250.274002,155.348007,-1
190.925003,110.344002,5
221.393005,109.962997,5
620.036011,37.096001,2
374.996002,68.879997,3
320.674988,71.692001,3
370.402008,58.853001,3
628.164978,36.306,2
237.259995,124.945999,5
654.898987,102.047997,2
393.658997,76.278,3
512.338989,105.455002,4
343.515991,31.881001,3
101.899002,139.487,-1
488.552002,78.731003,4
510.881989,52.375,4
554.994995,75.721001,-1
457.063995,155.787003,-1
186.852997,43.768002,5
607.370972,123.283997,2
119.621002,79.872002,1
267.174988,15.31,-1
361.63501,48.521,3
361.937012,41.195,3
563.504028,12.367,-1
634.570984,84.466003,2
203.669006,109.260002,5
488.17099,152.417999,-1
353.585999,115.808998,3
374.372009,104.978996,3
55.120998,83.167,1
773.338013,75.277,6
579.671021,65.899002,2
606.809998,120.742996,2
635.317993,114.514999,2
190.985001,120.274002,5
216.998993,17.629,-1
360.772003,112.473,3
496.665985,74.929001,4
605.215027,120.497002,2
624.127014,80.129997,2
106.094002,40.124001,1
665.382019,17.339001,-1
314.97699,60.345001,3
351.740997,75.225998,7
322.671997,117.833,3
249.647003,113.545998,5
131.533997,96.627998,1
503.569,73.947998,4
347.105988,124.444,3
591.163025,79.485001,2
212.440002,115.992996,5
362.174011,42.491001,3
212.574005,70.091003,5
131.156998,48.241001,1
319.076996,48.952999,3
319.649994,44.713001,3
585.629028,52.887001,2
360.658997,124.859001,3
28.969999,35.602001,-1
505.743988,46.381001,4
666.90802,60.284,-1
635.344971,87.396004,2
125.607002,84.838997,1
413.13501,18.555,-1
605.492981,118.324997,2
224.244003,34.008999,5
446.98999,92.584,4
90.707001,76.987999,1
390.091003,55.136002,3
487.639008,33.875,4
589.202026,49.334,2
617.651978,118.742996,2
221.811005,72.93,5
224.041,111.07,5
124.086998,87.210999,1
327.743988,58.851002,3
318.656006,87.093002,3
195.365997,115.461998,5
197.606003,40.748001,5
577.70697,69.290001,2
65.792999,54.083,1
239.072998,44.931,5
262.058014,75.072998,-1
549.205017,148.291,-1
247.503006,120.357002,5
198.365005,70.252998,5
123.772003,105.963997,1
311.046997,74.728996,3
754.66803,79.754997,6
97.857002,113.510002,1
36.223999,88.433998,-1
375.795013,84.478996,3
119.845001,91.931999,1
105.176003,41.569,1
41.206001,77.760002,1
391.221985,73.336998,3
326.533997,43.278999,3
116.988998,99.192001,1
585.797974,88.862,2
112.179001,61.368,1
585.632996,57.778999,2
102.494003,45.564999,1
579.921997,70.705002,2
120.932999,89.362999,1
245.069,84.712997,5
57.258999,81.500999,1
211.843994,45.483002,5
381.221008,94.222,3
225.695999,38.088001,5
728.799011,77.473999,6
399.549988,75.181999,3
97.112,118.531998,1
204.421997,97.334,5
615.283997,111.466003,2
194.266006,103.225998,5
410.649994,105.279999,-1
592.179993,68.514999,2
51.182999,107.794998,1
675.213013,123.309998,-1
463.393005,79.959,4
117.867996,100.193001,1
211.233002,84.575996,5
517.783997,65.182999,4
511.431,78.638,4
153.705994,132.065994,-1
519.724976,75.426003,4
509.122986,102.848999,4
435.786987,30.844,-1
383.980988,76.93,3
186.235001,74.133003,5
589.885986,82.869003,2
666.307007,81.545998,2
635.364014,85.021004,2
624.979004,82.136002,2
322.850006,81.144997,3
646.997986,99.066002,2
461.612,82.974998,4
79.205002,121.458,1
471.278992,44.804001,4
656.346008,61.312,2
466.221985,81.514999,4
591.187988,76.822998,2
116.030998,60.771,1
586.161987,58.630001,2
58.618999,91.257004,1
641.945007,45.415001,2
597.520996,75.574997,2
645.507019,61.792,2
221.643997,83.155998,5
417.101013,76.169998,-1
580.343018,101.950996,2
373.187988,59.083,3
603.645996,90.927002,-1
652.22998,59.882999,2
228.169998,115.233002,5
597.734009,115.192001,2
199.261993,43.054001,5
308.229004,96.456001,3
475.631012,81.765999,4
495.553009,73.834999,4
588.455017,69.657997,2
202.052002,121.185997,5
371.856995,101.542,3
461.303986,105.781998,4
331.381012,36.341999,3
53.671001,77.307999,1
591.635986,101.876999,2
320.119995,59.028,3
455.468994,92.466003,4
591.080994,71.083,2
614.482971,117.902,2
247.643997,38.73,5
377.161011,99.428001,3
656.357971,86.193001,2
599.039978,47.168999,2
642.588989,39.764,2
129.013,92.983002,1
450.282013,91.335999,4
653.776001,116.111,2
62.273998,153.332001,-1
464.988007,81.456001,4
75.306999,76.410004,1
376.054993,102.476997,3
187.466995,112.313004,5
181.690002,76.893997,5
189.425003,87.539001,5
242.005997,124.962997,5
503.800995,90.353996,4
626.517029,126.639,2
574.861023,93.769997,2
118.153,57.189999,1
370.825012,116.945,3
338.981995,126.167,3
348.862,34.603001,3
199.912003,96.010002,5
329.5,115.547997,3
607.369019,16.542,-1
65.412003,110.224998,1
29.087,76.898003,-1
621.901001,45.652,2
514.466003,116.845001,4
160.746994,13.816,-1
447.343994,121.894997,4
578.669006,74.306999,2
72.112,111.737999,1
352.550995,111.415001,3
377.174988,74.362999,3
115.588997,47.860001,1
647.093994,113.396004,2
123.939003,48.879002,1
213.992996,115.111,5
67.745003,96.596001,1
639.713989,78.510002,2
190.459,42.689999,5
385.897003,32.777,-1
355.548004,47.726002,3
249.242996,47.223999,5
448.55899,86.301003,4
311.587006,56.433998,3
307.696991,72.977997,3
338.609009,120.728996,3
655.36499,120.504997,2
621.913025,76.227997,2
311.23999,60.576,3
60.896999,61.928001,1
447.313995,124.906998,4
247.817993,77.841003,5
359.643005,45.140999,3
380.772003,138.779999,-1
481.061005,76.130997,4
650.562988,115.903,2
128.151993,117.998001,1
68.682999,75.325996,1
334.714996,124.791,3
605.356995,109.914001,2
306.355988,70.475998,3
246.061005,82.074997,5
424.311005,106.955002,-1
253.537994,115.847,5
174.238998,54.257,-1
463.785004,88.235001,4
585.888977,73.468002,2
376.424011,75.865997,3
587.85498,61.207001,2
580.823975,84.602997,2
383.605988,45.408001,3
594.893982,103.549004,2
477.556,79.709,4
341.447998,39.807999,3
94.683998,113.252998,1
368.127991,75.117996,3
380.803009,49.199001,3
175.289001,136.143005,-1
640.505005,51.592999,2
233.067993,44.562,5
161.753006,75.439003,-1
204.932999,122.739998,5
386.016998,121.223,3
69.564003,111.787003,1
577.083984,28.531,-1
697.927979,147.904999,-1
586.258972,99.757004,2
457.678986,80.581001,4
188.451996,42.748001,5
322.678009,58.077999,3
320.052002,76.278,3
651.61499,85.242996,2
306.11499,83.380997,3
104.917,46.360001,1
38.785999,33.000999,-1
74.688004,33.515999,1
311.048004,96.699997,3
198.408997,60.556,5
462.716003,124.731003,4
615.601013,44.089001,2
645.072998,114.399002,2
122.177002,124.611,1
330.243011,37.519001,3
318.446991,47.757,3
507.572998,115.362999,4
379.674011,102.634003,3
45.73,77.230003,1
383.928009,45.769001,3
56.639,95.249001,1
106.350998,90.333,1
313.682007,68.653,3
519.586975,56.806999,4
651.491028,119.401001,2
112.032997,59.513,1
203.490997,21.962999,-1
341.980011,112.228996,3
606.700989,111.727997,2
245.345993,104.223999,5
647.893005,52.398998,2
207.209,40.571999,5
212.182999,48.75,5
59.490002,44.637001,1
60.702999,43.743999,1
640.403992,84.133003,2
520.109985,120.278999,4
619.724976,113.056999,2
614.726013,75.963997,2
457.117004,82.442001,4
86.399002,118.190002,1
380.209991,112.18,3
505.088013,83.194,4
572.950989,83.042,2
323.686005,112.681999,3
379.265015,49.033001,3
657.387024,118.383003,2
362.82901,75.68,-1
323.744995,62.813999,3
637.403015,40.43,2
616.257996,119.884003,2
458.552002,64.221001,4
455.565002,106.012001,4
127.853996,109.882004,1
496.862,87.053001,4
584.375977,88.956001,2
581.325989,54.306999,2
504.769012,51.236,4
600.218018,109.978996,2
42.759998,77.753998,1
348.855011,118.552002,3
223.156998,73.788002,5
92.031998,36.219002,1
148.800995,88.689003,-1
484.821991,79.254997,4
45.957001,82.694,1
330.54599,53.428001,3
116.245003,88.619003,1
53.417,53.813999,1
458.169006,105.885002,4
636.695007,89.801003,2
336.256989,20.297001,-1
184.253006,42.275002,5
582.327026,59.305,2
630.301025,75.054001,2
458.125,54.541,4
393.524994,69.998001,3
634.210999,112.133003,2
451.226013,83.447998,4
504.812988,79.080002,4
249.352005,37.812,5
580.155029,51.275002,2
225.709,43.140999,5
100.098999,84.208,1
109.890999,54.091999,1
369.325012,105.264,3
460.859009,43.370998,4
218.507996,122.676003,5
368.621002,39.063,3
322.085999,88.684998,3
453.920013,82.330002,4
580.174988,81.236,2
576.61499,74.170998,2
497.617004,32.834,4
208.979004,75.392998,5
576.065002,56.643002,2
501.471008,85.296997,4
378.378998,43.243999,3
626.630005,32.221001,2
394.029999,47.237,3
225.503998,124.320999,5
456.764008,102.954002,4
194.091003,61.094002,5
249.548996,43.820999,5
505.825012,87.492996,4
121.443001,115.716003,1
473.868011,81.889,4
400.196014,77.882004,3
311.263,88.362,3
57.327999,94.818001,1
73.981003,97.583,1
100.328003,90.216003,1
197.802994,33.403,5
470.179993,85.305,4
221.737,44.118,5
463.656006,100.913002,4
384.761993,58.700001,3
507.464996,40.509998,4
198.298004,119.517998,5
518.059998,51.455002,4
629.960999,38.567001,2
124.670998,53.185001,1
655.981018,83.947998,2
382.497009,105.195999,3
611.96698,124.57,2
380.472992,58.797001,3
626.843018,110.236,2
686.536987,75.655998,-1
64.459,83.593002,1
491.464996,34.306,4
146.699005,26.302999,-1
121.582001,60.193001,1
332.166992,53.759998,3
589.911011,100.668999,2
502.882996,110.735001,4
63.705002,41.355999,1
84.254997,41.691002,1
91.984001,115.969002,1
655.260986,120.198997,2
610.130005,44.833,2
24.690001,63.078999,-1
650.874023,115.105003,2
449.447998,118.949997,4
118.125999,49.301998,1
312.425995,48.754002,3
665.281006,83.747002,2
466.940002,87.532997,4
281.153015,33.235001,-1
276.446014,120.005997,-1
118.809998,111.389,1
316.131989,96.663002,3
223.778,46.124001,5
573.224976,111.593002,2
260.036987,147.197998,-1
446.108002,104.043999,4
450.593994,122.916,4
650.794006,112.710999,2
624.112,40.660999,2
334.856995,21.781,-1
94.992996,90.210999,1
320.768005,94.867996,3
226.076996,79.727997,5
352.158997,46.835999,3
487.033997,48.834,4
363.652008,48.896,3
99.356003,34.159,1
582.728027,83.780998,2
249.845993,109.946999,5
599.218018,108.741997,2
126.736,97.255997,1
65.752998,40.729,1
243.751999,118.911003,5
128.949005,97.122002,1
316.325989,96.732002,3
649.05603,98.878998,2
573.573975,91.338997,2
52.601002,71.436996,1
78.148003,49.369999,1
134.817993,75.170998,1
469.962006,41.140999,4
95.301003,81.537003,1
449.932007,99.306999,4
381.028992,109.258003,3
632.143982,49.092999,2
313.393005,91.422997,3
124.818001,120.453003,1
315.863007,56.536999,3
613.109009,25.707001,2
467.389008,79.371002,4
576.033997,95.217003,2
64.091003,121.499001,1
343.377991,121.658997,3
210.722,71.439003,5
352.43399,31.698999,3
49.106998,63.181999,1
524.862,75.191002,4
102.939003,120.238998,1
450.131012,45.521,4
131.957993,77.344002,1
506.859009,39.841,4
52.233002,91.670998,1
33.819,83.887001,-1
493.503998,40.715,4
507.13501,37.808998,4
152.175995,17.612,-1
511.600006,48.308998,4
509.290009,48.759998,4
241.798996,72.609001,5
561.388,76.739998,-1
57.522999,154.75,-1
582.502991,78.405998,2
244.563995,83.299004,5
340.583008,77.689003,7
528.112976,50.324001,4
440.772003,82.442001,4
125.994003,94.171997,1
65.959999,77.154999,1
339.009003,115.318001,3
122.296997,106.561996,1
230.938995,109.230003,5
645.72699,102.108002,2
508.440002,125.240997,4
510.645996,45.409,4
683.452026,142.880997,-1
518.958984,71.487999,4
458.470001,68.138,4
519.892029,60.421001,4
604.624023,36.771,2
312.841003,68.099998,3
447.881012,66.551003,4
510.97699,121.303001,4
328.154999,39.834999,3
613.200012,76.625,2
222.294006,77.220001,5
511.259003,66.086998,4
358.046997,36.418999,3
129.307999,97.629997,1
322.227997,71.954002,3
221.389999,118.244003,5
368.600006,112.198997,3
509.86499,69.141998,4
191.154999,58.615002,5
197.009995,54.505001,5
586.607971,49.435001,2
683.182983,49.886002,-1
117.157997,52.330002,1
98.964996,126.823997,1
65.855003,88.383003,1
470.263,48.838001,4
189.794006,45.459,5
634.632996,82.598,2
313.727997,75.191002,3
566.159973,146.397003,-1
614.685974,63.935001,-1
457.548004,78.922997,4
509.082001,112.711998,4
535.150024,14.609,-1
324.29599,64.764,3
326.756012,107.574997,3
313.151001,86.443001,3
460.803009,73.720001,4
384.558014,67.017998,3
95.835999,35.334999,1
164.923004,87.655998,-1
677.377014,71.259003,-1
619.656982,125.577003,2
48.950001,64.466003,1
113.816002,96.995003,1
564.315002,77.855003,2
312.725006,103.768997,3
574.627991,95.811996,2
25.134001,141.595993,-1
612.921997,112.898003,2
306.031006,81.236,3
205.074997,117.477997,5
647.737,115.5,2
304.337006,104.906998,3
59.394001,81.150002,1
577.0,62.922001,2
369.656006,123.456001,3
460.414001,116.184998,4
498.847992,47.667,4
25.466,42.696999,-1
96.722,117.766998,1
466.796997,76.767998,4
104.057999,109.514,1
514.338013,51.884998,4
532.171021,138.761002,-1
252.460007,110.598,5
626.015991,110.447998,2
468.36499,74.785004,4
637.132996,116.848,2
124.529999,121.011002,1
639.312012,46.77,2
209.645996,76.917,5
212.671997,41.539001,5
359.97699,122.040001,3
189.244003,64.140999,5
592.260986,49.998001,2
448.067993,96.265999,4
642.758972,52.117001,2
120.125,104.820999,1
56.903,95.852997,1
325.257996,101.581001,3
356.855988,38.483002,3
99.878998,112.598,1
592.062988,32.32,2
116.625,95.143997,1
232.423996,122.056,5
203.151993,89.185997,5
367.253998,115.030998,3
455.363007,103.181999,4
361.02301,41.733002,3
107.126999,86.82,1
649.862,95.943001,2
322.285004,49.022999,3
460.972992,78.045998,4
334.794006,113.258003,3
122.023003,48.178001,1
387.230988,48.122002,3
375.36499,58.130001,3
650.390015,120.363998,2
369.140015,116.640999,3
459.734985,57.334,4
502.714996,47.610001,4
369.701996,118.237,3
518.560974,44.616001,4
495.937988,36.332001,4
63.73,61.862999,1
79.230003,37.174999,1
118.648003,53.674,1
315.109009,59.729,3
613.241028,119.532997,2
370.213013,115.202003,3
468.580994,40.713001,4
256.458008,118.708,5
490.891998,86.276001,4
594.114014,75.811996,2
575.322021,69.789001,2
384.088013,83.817001,3
211.222,119.817001,5
107.154999,52.942001,1
99.838997,82.671997,1
229.363007,49.490002,5
629.16803,38.261002,2
74.844002,106.638,1
582.91803,46.089001,2
601.880005,43.863998,2
579.921021,99.350998,2
66.876999,120.386002,1
595.476013,76.558998,2
55.688999,58.129002,1
535.411011,76.508003,-1
101.665001,45.451,1
270.322998,101.318001,-1
246.072998,33.749001,5
142.408005,70.367996,1
196.481995,91.147003,5
52.0,60.523998,1
66.973,37.109001,1
183.587006,54.098,5
600.786011,139.393005,-1
62.076,58.098999,1
513.268005,41.990002,4
456.798004,122.800003,4
384.217987,71.455002,3
501.454987,114.414001,4
507.921997,52.998001,4
454.765015,45.495998,4
84.969002,119.999001,1
94.445999,43.014,1
507.984009,81.717003,4
341.954987,48.062,3
654.867981,77.775002,2
630.273987,87.311996,2
630.122009,35.761002,2
204.891998,103.181,5
516.012024,54.250999,4
