X,Y,Cluster
235.951004,45.195,4
646.630981,57.550999,2
92.920998,121.483002,0
59.319,94.018997,0
488.076996,76.219002,3
390.139008,75.647003,5
717.929993,78.389,1
64.667999,46.171001,0
56.146,86.022003,0
225.145004,76.207001,4
386.575989,70.922997,5
464.722992,86.026001,3
454.549011,86.511002,3
64.698997,134.733002,0
357.377014,41.740002,5
522.978027,63.723999,3
42.168999,139.464005,0
630.752014,150.427994,2
469.075012,37.351002,3
521.088013,55.306,3
217.781998,71.0,4
657.205994,77.152,2
365.828003,113.365997,5
129.660004,86.188004,0
60.247002,82.434998,0
380.934998,82.347,5
193.535995,125.709999,4
325.983002,24.517,5
235.046005,72.962997,4
485.380005,42.705002,3
295.40799,35.381001,5
650.981018,113.830002,2
669.116028,77.380997,2
454.162994,54.854,3
465.415009,82.516998,3
653.453979,122.315002,2
461.188995,89.065002,3
657.02002,77.480003,2
460.96701,77.325996,3
457.985992,102.584999,3
679.999023,76.205002,2
579.692993,105.357002,2
508.794006,105.234001,3
383.036987,110.893997,5
336.962006,32.831001,5
490.332001,86.337997,3
454.575989,119.873001,3
317.242004,113.446999,5
36.918999,63.352001,0
634.304993,86.585999,2
654.38501,61.342999,2
195.776993,85.492996,4
225.419006,38.516998,4
329.696991,40.028,5
81.738998,123.158997,0
192.253006,120.085999,4
221.218994,81.780998,4
79.884003,41.689999,0
584.708008,100.133003,2
475.966003,42.216,3
231.684998,76.874001,4
54.785999,102.655998,0
98.417,111.013,0
56.151001,81.25,0
369.911011,106.139999,5
308.126007,73.255997,5
502.088013,98.960999,3
204.511993,109.665001,4
360.912994,128.173004,5
119.504997,43.987,0
124.206001,114.632004,0
589.775024,64.315002,2
125.495003,92.759003,0
115.695,70.445999,0
585.80603,85.503998,2
362.756012,122.483002,5
604.466003,44.372002,2
575.679993,67.078003,2
239.447998,45.095001,4
91.348999,112.484001,0
106.684998,78.908997,0
252.785995,40.493,4
658.719971,79.592003,2
198.824997,89.390999,4
466.328003,48.238998,3
374.799988,115.265999,5
254.171005,110.112999,4
59.467999,66.417999,0
88.123001,118.387001,0
633.02301,113.314003,2
102.273003,125.184998,0
388.591003,58.977001,5
467.505005,45.914001,3
139.998001,80.906998,0
59.673,60.138,0
447.394989,87.862999,3
58.209,63.919998,0
199.240005,68.956001,4
502.748993,98.557999,3
317.963013,102.163002,5
248.656998,112.346001,4
474.552002,34.453999,3
577.216003,66.920998,2
473.812012,86.016998,3
305.188995,84.903999,5
370.286011,54.57,5
458.574005,54.778,3
115.633003,107.757004,0
218.789001,40.483002,4
247.505005,40.640999,4
317.446991,70.759003,5
386.329987,82.287003,5
587.408997,95.709,2
197.488007,109.190002,4
586.551025,92.992996,2
309.273987,71.435997,5
117.054001,100.035004,0
406.231995,77.220001,5
741.846008,76.698997,1
77.629997,117.890999,0
202.395004,94.261002,4
386.612,92.334999,5
208.490997,77.257004,4
61.164001,110.950996,0
126.021004,81.723999,0
193.242996,102.414001,4
62.067001,49.743999,0
623.174011,76.592003,2
594.268005,100.606003,2
209.037994,71.261002,4
65.367996,53.433998,0
579.172974,97.277,2
556.064026,32.827,2
308.72699,56.57,5
456.97699,98.376999,3
107.019997,44.847,0
50.255001,62.716999,0
690.088989,38.397999,1
60.272999,44.453999,0
488.122986,43.518002,3
377.006012,102.355003,5
589.476013,74.468002,2
132.130997,76.313004,0
692.169006,149.016006,1
320.417999,88.643997,5
249.201004,124.128998,4
320.436005,118.250999,5
469.929993,76.931999,3
106.071999,44.337002,0
508.34201,102.319,3
640.086975,40.241001,2
107.019997,108.514999,0
391.188995,91.310997,5
628.710022,109.445,2
348.832001,111.501999,5
95.632004,116.357002,0
309.946014,62.91,5
246.429993,124.063004,4
515.219971,116.069,3
194.546005,64.731003,4
137.988007,99.570999,0
527.518005,134.475006,3
596.916992,51.980999,2
329.625,111.475998,5
103.127998,118.397003,0
391.376007,94.862999,5
102.069,41.848,0
482.001007,39.724998,3
266.583008,75.765999,4
645.512024,109.529999,2
314.872009,92.277,5
507.102997,71.499001,3
463.973999,83.510002,3
490.556,84.195999,3
209.647995,77.599998,4
639.491028,109.911003,2
610.572998,39.243,2
240.033005,33.959999,4
581.552002,34.064999,2
247.345993,113.878998,4
315.071991,93.290001,5
456.332001,106.084,3
497.403992,75.997002,3
606.145996,76.468002,2
464.277008,99.234001,3
476.841003,76.591003,3
220.748001,80.028,4
487.02301,46.778999,3
590.697021,112.392998,2
481.718994,86.880997,3
458.174011,66.099998,3
542.94397,76.103996,3
223.095001,76.806999,4
580.036987,73.516998,2
203.026001,41.466,4
202.098999,112.653,4
649.377014,79.512001,2
600.119995,12.058,2
486.786987,48.687,3
215.516998,44.665001,4
327.322998,107.091003,5
237.697998,84.541,4
495.18399,73.121002,3
366.054993,13.745,5
504.342987,52.77,3
32.634998,75.366997,0
376.144989,138.029007,5
200.082993,83.416,4
124.252998,89.706001,0
198.009995,119.134003,4
124.522003,123.499001,0
643.174011,61.084999,2
453.540985,88.232002,3
646.372986,44.486,2
585.625,49.136002,2
96.083,112.893997,0
347.822998,19.365999,5
641.205994,109.550003,2
486.445007,36.841999,3
322.251007,60.359001,5
184.621002,24.096001,4
383.09201,77.596001,5
50.405998,101.217003,0
129.283997,93.473999,0
64.528999,57.749001,0
655.609985,75.433998,2
387.276001,87.115997,5
192.123993,111.237999,4
119.436996,111.338997,0
66.759003,97.691002,0
323.531006,83.115997,5
83.794998,124.934998,0
60.570999,64.970001,0
653.414001,78.837997,2
449.270996,46.695,3
525.968994,75.748001,3
594.89502,109.440002,2
640.28302,57.903,2
227.619003,84.280998,4
244.320007,78.883003,4
42.578999,85.959999,0
636.921021,111.824997,2
415.73999,34.290001,3
54.002998,96.790001,0
633.046997,51.887001,2
62.84,81.609001,0
407.674988,76.859001,5
588.718018,78.413002,2
286.766998,76.353996,5
326.372009,104.495003,5
693.643982,71.877998,1
342.937988,40.209999,5
127.333,51.793999,0
635.437988,119.978996,2
380.967987,61.096001,5
374.321991,75.320999,5
641.715027,84.098,2
468.95401,40.319,3
51.137001,67.383003,0
603.796021,50.139999,2
525.369019,45.127998,3
338.778992,77.257004,5
471.738007,78.237999,3
593.155029,122.318001,2
123.32,105.028999,0
510.161011,111.477997,3
644.335022,41.819,2
365.885986,113.339996,5
192.479996,98.714996,4
519.815002,66.004997,3
248.0,47.679001,4
596.01001,54.23,2
125.758003,96.274002,0
113.309998,117.788002,0
228.919998,44.652,4
625.987976,89.945,2
592.442017,51.562,2
99.120003,39.542,0
449.791992,99.565002,3
467.462006,38.816002,3
635.143005,83.819,2
59.715,86.158997,0
601.093018,76.835999,2
225.983994,73.436996,4
476.661011,86.949997,3
377.247009,46.924999,5
461.244995,80.892998,3
469.425995,79.176003,3
222.014999,44.716,4
605.315002,47.474998,2
502.622009,43.754002,3
387.079987,105.206001,5
61.631001,146.317001,0
481.251007,33.806999,3
234.910004,122.999001,4
314.705994,103.564003,5
495.21701,47.424999,3
338.959015,28.878,5
236.662003,85.577003,4
316.72699,46.905998,5
368.61499,121.630997,5
465.593994,74.498001,3
130.682999,108.207001,0
444.812012,47.577,3
645.398987,119.301003,2
369.238007,36.558998,5
86.372002,118.337997,0
124.955002,51.529999,0
621.002991,79.622002,2
500.02301,36.108002,3
321.80899,39.959,5
229.858002,125.181999,4
332.585999,47.796001,5
389.42099,84.059998,5
600.861023,46.721001,2
467.251007,47.902,3
380.476013,81.789001,5
186.091995,34.870998,4
93.139999,82.68,0
284.445007,117.872002,5
363.054993,37.743,5
250.490005,94.953003,4
501.73999,98.056999,3
509.700012,113.989998,3
516.120972,54.080002,3
276.286011,28.028,4
205.190994,34.837002,4
98.883003,117.875,0
645.932983,52.089001,2
47.651001,62.013,0
276.049988,149.001007,4
531.06897,39.873001,3
60.700001,61.195,0
462.860992,63.939999,3
483.376007,97.140999,3
56.348999,79.515999,0
198.171005,58.039001,4
461.085999,101.030998,3
586.044006,95.195,2
455.733002,44.544998,3
66.741997,95.315002,0
232.927002,70.213997,4
322.09201,47.441002,5
475.510986,81.239998,3
646.937012,98.510002,2
369.661011,77.973,5
198.235001,98.963997,4
317.764008,44.514,5
655.224976,82.209999,2
329.221008,115.385002,5
317.812988,47.567001,5
380.036987,97.564003,5
383.299988,48.703999,5
78.601997,111.57,0
565.862,62.516998,2
192.061005,92.220001,4
496.138,49.879002,3
110.552002,34.261002,0
658.301025,80.564003,2
193.942993,66.137001,4
229.804993,47.622002,4
313.03299,85.019997,5
569.940002,11.625,2
49.694,99.663002,0
681.299988,66.094002,2
188.343994,11.052,4
501.018005,152.449005,3
514.127014,116.880997,3
318.126007,77.586998,5
117.158997,82.514999,0
376.112,82.578003,5
192.397003,79.751999,4
372.707001,100.306,5
577.934021,77.167,2
510.46701,106.679001,3
606.237,120.009003,2
326.981995,118.278999,5
71.495003,112.292,0
92.304001,46.984001,0
308.220001,79.584999,5
305.509003,81.521004,5
553.245972,17.063,2
217.602005,110.647003,4
513.286987,46.345001,3
670.627991,56.436001,2
787.664978,79.25,1
194.891998,38.867001,4
66.203003,106.985001,0
679.427002,70.981003,2
233.035995,71.656998,4
104.556999,74.847,0
647.669983,119.695999,2
388.5,55.707001,5
427.218994,93.083,3
378.173004,108.112,5
124.373001,96.760002,0
485.55899,73.958,3
222.675003,42.505001,4
210.813995,81.121002,4
219.688995,75.380997,4
251.516998,77.332001,4
339.674011,122.257004,5
592.692993,38.472,2
626.789001,39.345001,2
355.681,107.885002,5
335.306,33.973,5
341.825012,34.215,5
376.743988,60.737999,5
235.723007,70.872002,4
215.259003,33.033001,4
499.846008,86.097,3
68.206001,56.525002,0
366.507996,108.824997,5
304.824005,84.330002,5
308.858002,57.458,5
125.874001,84.670998,0
454.497009,65.490997,3
88.074997,116.902,0
382.388,115.129997,5
478.381989,36.91,3
475.39801,36.610001,3
518.734985,146.382004,3
439.61499,75.571999,3
319.049988,103.362,5
368.760986,38.294998,5
574.015991,77.305,2
333.688995,46.448002,5
202.322998,123.816002,4
584.291992,49.685001,2
227.979004,71.810997,4
230.856995,120.669998,4
182.218002,76.613998,4
452.462006,37.265999,3
304.686005,87.247002,5
327.208008,39.580002,5
450.140015,94.809998,3
619.273987,124.079002,2
198.537994,81.735001,4
771.442017,77.987999,1
649.377991,103.067001,2
124.019997,124.767998,0
628.939026,37.027,2
313.779999,73.638,5
346.967987,45.888,5
374.808014,106.663002,5
592.505005,99.283997,2
400.091003,43.570999,5
775.984985,75.426003,1
447.17099,108.528999,3
349.726013,75.058998,5
381.091003,87.172997,5
675.609009,50.110001,2
230.442001,113.848,4
201.408005,75.429001,4
311.514008,52.442001,5
522.932983,96.896004,3
593.645996,100.420998,2
642.309021,73.412003,2
190.324997,112.057999,4
639.27301,90.879997,2
407.649994,76.045998,5
657.744019,106.539001,2
150.274002,75.973,0
447.595001,91.587997,3
131.272003,95.172997,0
331.589996,117.628998,5
512.372986,106.106003,3
78.873001,32.146,0
477.80899,74.202003,3
209.75,110.887001,4
590.153992,62.132999,2
142.552002,91.242996,0
655.906006,80.259003,2
128.251007,59.273998,0
317.723999,115.871002,5
617.244019,122.431999,2
85.875,45.373001,0
474.196991,79.932999,3
60.627998,117.412003,0
346.763,45.91,5
52.102001,94.445,0
306.355988,55.847,5
360.061005,52.348999,5
194.604996,86.818001,4
641.52301,106.279999,2
90.292,77.831001,0
505.268005,122.417999,3
256.937988,123.203003,4
479.556,33.220001,3
578.999023,61.696999,2
363.122009,47.887001,5
207.608002,49.576,4
200.578995,40.332001,4
53.272999,50.449001,0
311.227997,100.239998,5
605.015991,46.554001,2
532.719971,18.884001,3
241.826004,117.223,4
502.656006,114.305,3
453.009003,82.056999,3
69.667,123.186996,0
213.322006,98.943001,4
645.763,99.429001,2
477.627991,83.850998,3
632.085022,118.698997,2
644.689026,44.792999,2
271.06601,76.525002,4
72.094002,111.749001,0
218.766006,84.378998,4
53.561001,64.589996,0
456.441986,39.306999,3
202.535004,47.609001,4
51.009998,106.666,0
68.832001,109.545998,0
119.040001,95.977997,0
64.658997,104.181999,0
587.323975,73.417,2
621.90802,36.723,2
406.520996,76.708,5
479.993988,19.427,3
388.506989,68.278,5
193.856995,118.192001,4
380.152008,62.390999,5
232.664001,110.780998,4
579.338989,88.441002,2
460.095001,98.968002,3
89.146004,115.387001,0
70.247002,122.297997,0
367.463989,84.18,5
349.100006,126.141998,5
191.727005,89.602997,4
162.440002,95.283997,4
580.434998,54.106998,2
52.784,95.703003,0
236.477997,70.761002,4
452.341003,117.021004,3
517.155029,124.632004,3
589.172974,78.445,2
222.001999,71.737,4
121.774002,78.359001,0
199.160004,91.595001,4
495.265991,51.275002,3
217.309006,36.964001,4
210.419006,80.32,4
452.369995,80.314003,3
636.640991,78.024002,2
788.789001,76.672997,1
345.285004,113.532997,5
495.127014,47.316002,3
353.031006,127.176003,5
509.487,87.594002,3
459.688995,64.835999,3
462.367004,73.353996,3
488.083008,83.738998,3
448.950012,93.766998,3
65.876999,104.227997,0
69.446999,50.241001,0
506.687988,51.973,3
581.117981,90.449997,2
506.165985,87.726997,3
86.913002,125.459,0
231.884003,73.017998,4
65.642998,99.331001,0
677.900024,75.396004,2
635.018005,117.096001,2
86.781998,38.244999,0
585.328003,76.580002,2
243.858002,39.720001,4
105.644997,75.125999,0
633.098022,41.339001,2
577.05603,93.763,2
548.526978,76.612,3
455.063995,122.309998,3
53.563,93.508003,0
581.721008,104.309998,2
467.234985,16.577999,3
250.274002,155.348007,4
190.925003,110.344002,4
221.393005,109.962997,4
620.036011,37.096001,2
374.996002,68.879997,5
320.674988,71.692001,5
370.402008,58.853001,5
628.164978,36.306,2
237.259995,124.945999,4
654.898987,102.047997,2
393.658997,76.278,5
512.338989,105.455002,3
343.515991,31.881001,5
101.899002,139.487,0
488.552002,78.731003,3
510.881989,52.375,3
554.994995,75.721001,2
457.063995,155.787003,3
186.852997,43.768002,4
607.370972,123.283997,2
119.621002,79.872002,0
267.174988,15.31,4
361.63501,48.521,5
361.937012,41.195,5
563.504028,12.367,2
634.570984,84.466003,2
203.669006,109.260002,4
488.17099,152.417999,3
353.585999,115.808998,5
374.372009,104.978996,5
55.120998,83.167,0
773.338013,75.277,1
579.671021,65.899002,2
606.809998,120.742996,2
635.317993,114.514999,2
190.985001,120.274002,4
216.998993,17.629,4
360.772003,112.473,5
496.665985,74.929001,3
605.215027,120.497002,2
624.127014,80.129997,2
106.094002,40.124001,0
665.382019,17.339001,2
314.97699,60.345001,5
351.740997,75.225998,5
322.671997,117.833,5
249.647003,113.545998,4
131.533997,96.627998,0
503.569,73.947998,3
347.105988,124.444,5
591.163025,79.485001,2
212.440002,115.992996,4
362.174011,42.491001,5
212.574005,70.091003,4
131.156998,48.241001,0
319.076996,48.952999,5
319.649994,44.713001,5
585.629028,52.887001,2
360.658997,124.859001,5
28.969999,35.602001,0
505.743988,46.381001,3
666.90802,60.284,2
635.344971,87.396004,2
125.607002,84.838997,0
413.13501,18.555,5
605.492981,118.324997,2
224.244003,34.008999,4
446.98999,92.584,3
90.707001,76.987999,0
390.091003,55.136002,5
487.639008,33.875,3
589.202026,49.334,2
617.651978,118.742996,2
221.811005,72.93,4
224.041,111.07,4
124.086998,87.210999,0
327.743988,58.851002,5
318.656006,87.093002,5
195.365997,115.461998,4
197.606003,40.748001,4
577.70697,69.290001,2
65.792999,54.083,0
239.072998,44.931,4
262.058014,75.072998,4
549.205017,148.291,2
247.503006,120.357002,4
198.365005,70.252998,4
123.772003,105.963997,0
311.046997,74.728996,5
754.66803,79.754997,1
97.857002,113.510002,0
36.223999,88.433998,0
375.795013,84.478996,5
119.845001,91.931999,0
105.176003,41.569,0
41.206001,77.760002,0
391.221985,73.336998,5
326.533997,43.278999,5
116.988998,99.192001,0
585.797974,88.862,2
112.179001,61.368,0
585.632996,57.778999,2
102.494003,45.564999,0
579.921997,70.705002,2
120.932999,89.362999,0
245.069,84.712997,4
57.258999,81.500999,0
211.843994,45.483002,4
381.221008,94.222,5
225.695999,38.088001,4
728.799011,77.473999,1
399.549988,75.181999,5
97.112,118.531998,0
204.421997,97.334,4
615.283997,111.466003,2
194.266006,103.225998,4
410.649994,105.279999,5
592.179993,68.514999,2
51.182999,107.794998,0
675.213013,123.309998,2
463.393005,79.959,3
117.867996,100.193001,0
211.233002,84.575996,4
517.783997,65.182999,3
511.431,78.638,3
153.705994,132.065994,4
519.724976,75.426003,3
509.122986,102.848999,3
435.786987,30.844,3
383.980988,76.93,5
186.235001,74.133003,4
589.885986,82.869003,2
666.307007,81.545998,2
635.364014,85.021004,2
624.979004,82.136002,2
322.850006,81.144997,5
646.997986,99.066002,2
461.612,82.974998,3
79.205002,121.458,0
471.278992,44.804001,3
656.346008,61.312,2
466.221985,81.514999,3
591.187988,76.822998,2
116.030998,60.771,0
586.161987,58.630001,2
58.618999,91.257004,0
641.945007,45.415001,2
597.520996,75.574997,2
645.507019,61.792,2
221.643997,83.155998,4
417.101013,76.169998,3
580.343018,101.950996,2
373.187988,59.083,5
603.645996,90.927002,2
652.22998,59.882999,2
228.169998,115.233002,4
597.734009,115.192001,2
199.261993,43.054001,4
308.229004,96.456001,5
475.631012,81.765999,3
495.553009,73.834999,3
588.455017,69.657997,2
202.052002,121.185997,4
371.856995,101.542,5
461.303986,105.781998,3
331.381012,36.341999,5
53.671001,77.307999,0
591.635986,101.876999,2
320.119995,59.028,5
455.468994,92.466003,3
591.080994,71.083,2
614.482971,117.902,2
247.643997,38.73,4
377.161011,99.428001,5
656.357971,86.193001,2
599.039978,47.168999,2
642.588989,39.764,2
129.013,92.983002,0
450.282013,91.335999,3
653.776001,116.111,2
62.273998,153.332001,0
464.988007,81.456001,3
75.306999,76.410004,0
376.054993,102.476997,5
187.466995,112.313004,4
181.690002,76.893997,4
189.425003,87.539001,4
242.005997,124.962997,4
503.800995,90.353996,3
626.517029,126.639,2
574.861023,93.769997,2
118.153,57.189999,0
370.825012,116.945,5
338.981995,126.167,5
348.862,34.603001,5
199.912003,96.010002,4
329.5,115.547997,5
607.369019,16.542,2
65.412003,110.224998,0
29.087,76.898003,0
621.901001,45.652,2
514.466003,116.845001,3
160.746994,13.816,4
447.343994,121.894997,3
578.669006,74.306999,2
72.112,111.737999,0
352.550995,111.415001,5
377.174988,74.362999,5
115.588997,47.860001,0
647.093994,113.396004,2
123.939003,48.879002,0
213.992996,115.111,4
67.745003,96.596001,0
639.713989,78.510002,2
190.459,42.689999,4
385.897003,32.777,5
355.548004,47.726002,5
249.242996,47.223999,4
448.55899,86.301003,3
311.587006,56.433998,5
307.696991,72.977997,5
338.609009,120.728996,5
655.36499,120.504997,2
621.913025,76.227997,2
311.23999,60.576,5
60.896999,61.928001,0
447.313995,124.906998,3
247.817993,77.841003,4
359.643005,45.140999,5
380.772003,138.779999,5
481.061005,76.130997,3
650.562988,115.903,2
128.151993,117.998001,0
68.682999,75.325996,0
334.714996,124.791,5
605.356995,109.914001,2
306.355988,70.475998,5
246.061005,82.074997,4
424.311005,106.955002,3
253.537994,115.847,4
174.238998,54.257,4
463.785004,88.235001,3
585.888977,73.468002,2
376.424011,75.865997,5
587.85498,61.207001,2
580.823975,84.602997,2
383.605988,45.408001,5
594.893982,103.549004,2
477.556,79.709,3
341.447998,39.807999,5
94.683998,113.252998,0
368.127991,75.117996,5
380.803009,49.199001,5
175.289001,136.143005,4
640.505005,51.592999,2
233.067993,44.562,4
161.753006,75.439003,4
204.932999,122.739998,4
386.016998,121.223,5
69.564003,111.787003,0
577.083984,28.531,2
697.927979,147.904999,1
586.258972,99.757004,2
457.678986,80.581001,3
188.451996,42.748001,4
322.678009,58.077999,5
320.052002,76.278,5
651.61499,85.242996,2
306.11499,83.380997,5
104.917,46.360001,0
38.785999,33.000999,0
74.688004,33.515999,0
311.048004,96.699997,5
198.408997,60.556,4
462.716003,124.731003,3
615.601013,44.089001,2
645.072998,114.399002,2
122.177002,124.611,0
330.243011,37.519001,5
318.446991,47.757,5
507.572998,115.362999,3
379.674011,102.634003,5
45.73,77.230003,0
383.928009,45.769001,5
56.639,95.249001,0
106.350998,90.333,0
313.682007,68.653,5
519.586975,56.806999,3
651.491028,119.401001,2
112.032997,59.513,0
203.490997,21.962999,4
341.980011,112.228996,5
606.700989,111.727997,2
245.345993,104.223999,4
647.893005,52.398998,2
207.209,40.571999,4
212.182999,48.75,4
59.490002,44.637001,0
60.702999,43.743999,0
640.403992,84.133003,2
520.109985,120.278999,3
619.724976,113.056999,2
614.726013,75.963997,2
457.117004,82.442001,3
86.399002,118.190002,0
380.209991,112.18,5
505.088013,83.194,3
572.950989,83.042,2
323.686005,112.681999,5
379.265015,49.033001,5
657.387024,118.383003,2
362.82901,75.68,5
323.744995,62.813999,5
637.403015,40.43,2
616.257996,119.884003,2
458.552002,64.221001,3
455.565002,106.012001,3
127.853996,109.882004,0
496.862,87.053001,3
584.375977,88.956001,2
581.325989,54.306999,2
504.769012,51.236,3
600.218018,109.978996,2
42.759998,77.753998,0
348.855011,118.552002,5
223.156998,73.788002,4
92.031998,36.219002,0
148.800995,88.689003,0
484.821991,79.254997,3
45.957001,82.694,0
330.54599,53.428001,5
116.245003,88.619003,0
53.417,53.813999,0
458.169006,105.885002,3
636.695007,89.801003,2
336.256989,20.297001,5
184.253006,42.275002,4
582.327026,59.305,2
630.301025,75.054001,2
458.125,54.541,3
393.524994,69.998001,5
634.210999,112.133003,2
451.226013,83.447998,3
504.812988,79.080002,3
249.352005,37.812,4
580.155029,51.275002,2
225.709,43.140999,4
100.098999,84.208,0
109.890999,54.091999,0
369.325012,105.264,5
460.859009,43.370998,3
218.507996,122.676003,4
368.621002,39.063,5
322.085999,88.684998,5
453.920013,82.330002,3
580.174988,81.236,2
576.61499,74.170998,2
497.617004,32.834,3
208.979004,75.392998,4
576.065002,56.643002,2
501.471008,85.296997,3
378.378998,43.243999,5
626.630005,32.221001,2
394.029999,47.237,5
225.503998,124.320999,4
456.764008,102.954002,3
194.091003,61.094002,4
249.548996,43.820999,4
505.825012,87.492996,3
121.443001,115.716003,0
473.868011,81.889,3
400.196014,77.882004,5
311.263,88.362,5
57.327999,94.818001,0
73.981003,97.583,0
100.328003,90.216003,0
197.802994,33.403,4
470.179993,85.305,3
221.737,44.118,4
463.656006,100.913002,3
384.761993,58.700001,5
507.464996,40.509998,3
198.298004,119.517998,4
518.059998,51.455002,3
629.960999,38.567001,2
124.670998,53.185001,0
655.981018,83.947998,2
382.497009,105.195999,5
611.96698,124.57,2
380.472992,58.797001,5
626.843018,110.236,2
686.536987,75.655998,1
64.459,83.593002,0
491.464996,34.306,3
146.699005,26.302999,0
121.582001,60.193001,0
332.166992,53.759998,5
589.911011,100.668999,2
502.882996,110.735001,3
63.705002,41.355999,0
84.254997,41.691002,0
91.984001,115.969002,0
655.260986,120.198997,2
610.130005,44.833,2
24.690001,63.078999,0
650.874023,115.105003,2
449.447998,118.949997,3
118.125999,49.301998,0
312.425995,48.754002,5
665.281006,83.747002,2
466.940002,87.532997,3
281.153015,33.235001,4
276.446014,120.005997,4
118.809998,111.389,0
316.131989,96.663002,5
223.778,46.124001,4
573.224976,111.593002,2
260.036987,147.197998,4
446.108002,104.043999,3
450.593994,122.916,3
650.794006,112.710999,2
624.112,40.660999,2
334.856995,21.781,5
94.992996,90.210999,0
320.768005,94.867996,5
226.076996,79.727997,4
352.158997,46.835999,5
487.033997,48.834,3
363.652008,48.896,5
99.356003,34.159,0
582.728027,83.780998,2
249.845993,109.946999,4
599.218018,108.741997,2
126.736,97.255997,0
65.752998,40.729,0
243.751999,118.911003,4
128.949005,97.122002,0
316.325989,96.732002,5
649.05603,98.878998,2
573.573975,91.338997,2
52.601002,71.436996,0
78.148003,49.369999,0
134.817993,75.170998,0
469.962006,41.140999,3
95.301003,81.537003,0
449.932007,99.306999,3
381.028992,109.258003,5
632.143982,49.092999,2
313.393005,91.422997,5
124.818001,120.453003,0
315.863007,56.536999,5
613.109009,25.707001,2
467.389008,79.371002,3
576.033997,95.217003,2
64.091003,121.499001,0
343.377991,121.658997,5
210.722,71.439003,4
352.43399,31.698999,5
49.106998,63.181999,0
524.862,75.191002,3
102.939003,120.238998,0
450.131012,45.521,3
131.957993,77.344002,0
506.859009,39.841,3
52.233002,91.670998,0
33.819,83.887001,0
493.503998,40.715,3
507.13501,37.808998,3
152.175995,17.612,4
511.600006,48.308998,3
509.290009,48.759998,3
241.798996,72.609001,4
561.388,76.739998,2
57.522999,154.75,0
582.502991,78.405998,2
244.563995,83.299004,4
340.583008,77.689003,5
528.112976,50.324001,3
440.772003,82.442001,3
125.994003,94.171997,0
65.959999,77.154999,0
339.009003,115.318001,5
122.296997,106.561996,0
230.938995,109.230003,4
645.72699,102.108002,2
508.440002,125.240997,3
510.645996,45.409,3
683.452026,142.880997,1
518.958984,71.487999,3
458.470001,68.138,3
519.892029,60.421001,3
604.624023,36.771,2
312.841003,68.099998,5
447.881012,66.551003,3
510.97699,121.303001,3
328.154999,39.834999,5
613.200012,76.625,2
222.294006,77.220001,4
511.259003,66.086998,3
358.046997,36.418999,5
129.307999,97.629997,0
322.227997,71.954002,5
221.389999,118.244003,4
368.600006,112.198997,5
509.86499,69.141998,3
191.154999,58.615002,4
197.009995,54.505001,4
586.607971,49.435001,2
683.182983,49.886002,1
117.157997,52.330002,0
98.964996,126.823997,0
65.855003,88.383003,0
470.263,48.838001,3
189.794006,45.459,4
634.632996,82.598,2
313.727997,75.191002,5
566.159973,146.397003,2
614.685974,63.935001,2
457.548004,78.922997,3
509.082001,112.711998,3
535.150024,14.609,3
324.29599,64.764,5
326.756012,107.574997,5
313.151001,86.443001,5
460.803009,73.720001,3
384.558014,67.017998,5
95.835999,35.334999,0
164.923004,87.655998,4
677.377014,71.259003,2
619.656982,125.577003,2
48.950001,64.466003,0
113.816002,96.995003,0
564.315002,77.855003,2
312.725006,103.768997,5
574.627991,95.811996,2
25.134001,141.595993,0
612.921997,112.898003,2
306.031006,81.236,5
205.074997,117.477997,4
647.737,115.5,2
304.337006,104.906998,5
59.394001,81.150002,0
577.0,62.922001,2
369.656006,123.456001,5
460.414001,116.184998,3
498.847992,47.667,3
25.466,42.696999,0
96.722,117.766998,0
466.796997,76.767998,3
104.057999,109.514,0
514.338013,51.884998,3
532.171021,138.761002,3
252.460007,110.598,4
626.015991,110.447998,2
468.36499,74.785004,3
637.132996,116.848,2
124.529999,121.011002,0
639.312012,46.77,2
209.645996,76.917,4
212.671997,41.539001,4
359.97699,122.040001,5
189.244003,64.140999,4
592.260986,49.998001,2
448.067993,96.265999,3
642.758972,52.117001,2
120.125,104.820999,0
56.903,95.852997,0
325.257996,101.581001,5
356.855988,38.483002,5
99.878998,112.598,0
592.062988,32.32,2
116.625,95.143997,0
232.423996,122.056,4
203.151993,89.185997,4
367.253998,115.030998,5
455.363007,103.181999,3
361.02301,41.733002,5
107.126999,86.82,0
649.862,95.943001,2
322.285004,49.022999,5
460.972992,78.045998,3
334.794006,113.258003,5
122.023003,48.178001,0
387.230988,48.122002,5
375.36499,58.130001,5
650.390015,120.363998,2
369.140015,116.640999,5
459.734985,57.334,3
502.714996,47.610001,3
369.701996,118.237,5
518.560974,44.616001,3
495.937988,36.332001,3
63.73,61.862999,0
79.230003,37.174999,0
118.648003,53.674,0
315.109009,59.729,5
613.241028,119.532997,2
370.213013,115.202003,5
468.580994,40.713001,3
256.458008,118.708,4
490.891998,86.276001,3
594.114014,75.811996,2
575.322021,69.789001,2
384.088013,83.817001,5
211.222,119.817001,4
107.154999,52.942001,0
99.838997,82.671997,0
229.363007,49.490002,4
629.16803,38.261002,2
74.844002,106.638,0
582.91803,46.089001,2
601.880005,43.863998,2
579.921021,99.350998,2
66.876999,120.386002,0
595.476013,76.558998,2
55.688999,58.129002,0
